,age_dependency_ratio_normalized,ages_65_and_older_percentage_normalized,agricultproductstotal-export_value_base_price_normalized,agricultproductstotal-import_value_base_period_price_normalized,annual_co_emissions_per_country_normalized,births_per_1000_normalized,co_emissions_per_capita_international_normalized,daily_per_capita_fat_supply_normalized,daily_per_capita_protein_supply_normalized,daily_per_capita_supply_of_calories_normalized,deaths_per_1000_normalized,democracy_scores_normalized,exports_of_goods_and_services_percentage_of_gdp_normalized,fertility_rate_normalized,food_excl_fish-export_value_base_price_normalized,food_excl_fish-import_value_base_period_price_normalized,gross_capital_formation_normalized,historical_gov_spending_gdp_normalized,imports_of_goods_and_services_percentage_of_gdp_normalized,infant_mortality_per_1000_normalized,life_expectancy_female_normalized,life_expectancy_male_normalized,life_expectancy_normalized,military_expenditure_as_share_of_gdp_normalized,population_estimates_and_projections_normalized,pupil-teacher_ratio_processed,rural_population_percentage_normalized,share_of_a_countrys_population_that_is_not_born_within_the_country_normalized,surface_area_sq_km,trade_as_share_of_gdp_normalized,young_pregnancies_normalized,gdp_in_15_years
Cuba : 1985,0.799418978513,1.43830261851,0.0110990992093,0.0040204207335,0.0020583091838,0.63132363884,0.00453912415536,0.00658874212043,0.00606113111167,0.00707388810642,0.63132363884,0.805273549521,1.77474708639,0.518612827804,0.00802171372627,0.00462631393681,1.13982049446,,2.30842098967,0.21645021645,1.14706102173,1.17143397687,1.15965232389,0.00635929971963,0.00168209315192,14.752579689,0.49375590764,0.000259154848175,109890.0,0.0786770155735,1.26649817095,1.20584623229
Cuba : 1986,0.781332488776,1.43846034153,0.0102026668883,0.00384263266335,0.0020856259498,0.636333204929,0.00462701146471,0.00653990333961,0.00581043602711,0.00693921366103,0.636333204929,0.834803292585,1.80890051146,0.523817520491,0.00742264113963,0.00439055739869,1.02493617144,,2.42466361589,0.208579881657,1.14374189028,1.16578557741,1.15515082004,0.00647336473161,0.00166568821688,13.9696397781,0.488305191378,,109890.0,0.07551160049,1.26975681097,1.18869231397
Cuba : 1987,0.760581341077,1.43889336493,0.00945645099577,0.00383266600423,0.00204077494345,0.639757152643,0.00457828873741,0.00642785796823,0.00576410060976,0.00690848612579,0.639757152643,0.834134792775,1.80407008346,0.527632139549,0.00684104461516,0.00441864414518,0.905061411693,,2.38471055328,0.201210287443,1.14045654574,1.16092344261,1.15107490544,0.00655713986759,0.00165153644898,13.2978801727,0.482811148276,,109890.0,0.0768171810542,1.27121706537,1.21958651499
Cuba : 1988,0.740495278663,1.43899620463,0.0102770737732,0.00382121597548,0.00205770117639,0.648343212406,0.00459950090522,0.00634533885178,0.00573666628269,0.00669471431034,0.648343212406,0.7647594648,1.69839850134,0.531207827745,0.00736799065978,0.00436880254027,0.921342189283,,2.23792297733,0.188271604938,1.13751773316,1.15688194594,1.14759376191,0.00648604345661,0.00163884136991,12.6825895309,0.477478036541,,109890.0,0.075136712824,1.23460268994,1.20683439656
Cuba : 1989,0.725712734186,1.43796409074,0.00964765257261,0.00394848293113,0.00201529065078,0.652458447615,0.0044123926555,0.00633914665452,0.00578396484651,0.00674705713465,0.652458447615,0.774228365704,1.6170131638,0.534699357124,0.00699930726243,0.00449485180841,0.992960222643,,2.26952189426,0.17896389325,1.13396701086,1.15286573578,1.14381610807,0.00653027153609,0.00162655322142,12.2915201187,0.472042152418,,109890.0,0.0759286318812,1.19521340422,1.31577396561
Cuba : 1990,0.717729203032,1.43639274699,0.010064571408,0.00374970180419,0.00191502697002,0.648715756767,0.00403642166526,0.00651804631853,0.00544819357336,0.00655739177496,0.648715756767,0.773714409114,1.55221633808,0.537005639129,0.00726851213008,0.00428156906549,0.960782248076,,2.08695636548,0.168789808917,1.13084532624,1.14983689476,1.14074401718,0.00640627828642,0.00161388759362,12.3190002441,0.466683217353,0.000142927156108,109890.0,0.0711144932237,1.15307263851,1.39604393592
Cuba : 1991,0.713350320075,1.4295133666,0.00934355422397,0.00299883581252,0.00168037528243,0.648261023001,0.00358846026725,0.00574574361875,0.00503318735294,0.00622794837359,0.648261023001,0.776752367539,1.13139658359,0.541287783633,0.0067222828452,0.00351942975866,0.554726325413,,1.49114771287,0.157809983897,1.12854236876,1.14729345794,1.13831307946,0.00651073070009,0.00160062045979,12.5100297928,0.464147644412,,109890.0,0.05099611654,1.10924504012,2.04753205581
Cuba : 1992,0.713244218736,1.42330162484,0.007850148587,0.00186338242515,0.00145710794295,0.645780796301,0.00309298279528,0.00412656681684,0.00455050886933,0.00567421868978,0.645780796301,0.773692284743,0.812550416974,0.546517756786,0.00565548407057,0.00209544009631,0.261672070493,,0.88627196961,0.150974025974,1.12744588221,1.14579951273,1.13700650254,,0.00158700036702,12.3448495865,0.464268463476,,109890.0,0.0351468673384,1.0633033962,2.51957872324
Cuba : 1993,0.717178392731,1.41853014578,0.00468866428612,0.00199216198224,0.00135451667575,0.637835580138,0.00281700864136,0.00412618149286,0.004055508464,0.00523996369728,0.637835580138,0.781232045959,0.648109819146,0.554457087738,0.00340613921234,0.00225633578695,0.259056297245,,0.775783788585,0.144026186579,1.12729678265,1.14623129357,1.13716994903,0.00181249513118,0.0015732912334,12.3741903305,0.464567740069,,109890.0,0.028915830179,1.07592836537,2.59460098274
Cuba : 1994,0.723758581641,1.41502931274,0.00379394082103,0.00194053048086,0.00148146975142,0.630746490856,0.0031066620642,0.00410633121755,0.00432959868196,0.00530448555926,0.630746490856,0.77820043439,0.628878422932,0.56281640046,0.00275867126757,0.00221274590217,0.212132909965,,0.706669274542,0.141914191419,1.12650133025,1.14596892831,1.13665445304,,0.00155998272629,12.9074697495,0.464824574753,,109890.0,0.0277758966473,1.09073794538,2.09196948415
Cuba : 1995,0.732007474977,1.41300085984,0.00309564136087,0.00194205520683,0.00115787763062,0.626992941739,0.00247104247104,0.00333586820319,0.00419517324747,0.00519871384937,0.626992941739,0.775114888634,0.608964796837,0.573118326695,0.00225534421404,0.00219306673239,0.283530690085,,0.73614417957,0.14,1.12729544514,1.14577252186,1.13694563686,,0.00154731247577,13.5772199631,0.465212186297,9.91052504048e-05,109890.0,0.0293084176228,1.10953503263,2.03432933454
Cuba : 1996,0.736464030556,1.41334602967,0.00444273103648,0.00177612379675,0.00118312042951,0.620673910562,0.00257989988448,0.00327822219489,0.00435368220893,0.00543809197865,0.620673910562,0.767252779037,0.687188841477,0.58318967532,0.00315939506224,0.0020004831704,0.646963371492,,0.794776775686,0.138983050847,1.12705491465,1.14417357226,1.13601191141,,0.00153533985667,11.8605804443,0.465496992113,,109890.0,0.0326250234837,1.13390183739,2.66208900369
Cuba : 1997,0.744696805703,1.41394324697,0.00391313417098,0.00193459831615,0.00107672058652,0.61569676356,0.00232993392155,0.00328785515129,0.00449811578226,0.00567406974479,0.61569676356,0.770639516362,0.642464559049,0.592764677401,0.00282881127869,0.00220062741844,0.607820816829,,0.78841847476,0.134948096886,1.12657638568,1.14252144969,1.13493046871,,0.00152382226959,11.7955999374,0.465032470442,,109890.0,0.0327546104659,1.16224115523,2.79013830372
Cuba : 1998,0.754565234038,1.41576590464,0.00274799736175,0.00188535884216,0.00107584645009,0.612471603491,0.002331893421,0.00348057102812,0.00474590359981,0.00584509076317,0.612471603491,0.753107741387,0.605477078943,0.599413721794,0.00196995863752,0.00213591842774,0.544619553209,,0.798670186126,0.129432624113,1.12625642095,1.14153803336,1.13427921126,,0.0015124885309,11.8397197723,0.463775043827,,109890.0,0.032504632924,1.12017783307,2.90620262359
Cuba : 1999,0.763441789278,1.42011108684,0.00310692713925,0.00190439133547,0.00109529633014,0.609010103139,0.00239372997182,0.00354420196923,0.0052707376626,0.00635114048775,0.609010103139,0.756879879877,0.607491744602,0.604366572109,0.00224255437693,0.00218030810938,0.495766074788,,0.752813225016,0.125912408759,1.12599984362,1.14078284271,1.13379268957,,0.00150098546404,11.7748003006,0.462606902056,,109890.0,0.0318689321994,1.07938772039,2.76157827789
Cuba : 2000,0.770037294902,1.42789516763,0.00347731979634,0.00176800547474,0.00109482091066,0.600400749149,0.00239109317791,0.00391845887721,0.00535379049443,0.00656912317052,0.600400749149,0.722443676797,0.539745942327,0.606030048613,0.00247623356495,0.00206446388197,0.513385297855,,0.672786745957,0.122410546139,1.12468814784,1.13925163805,1.13237619469,,0.00148906961169,11.4999799728,0.461500960186,6.944594607e-05,109890.0,0.0310759878817,1.03907325445,2.77342380105
Curacao : 1961,1.15580349889,0.957755989398,,,,,,,,,,,,,,,,,,,,,,,,,0.377663795135,,444.0,,1.18676536286,
Curacao : 1962,1.13794213474,0.939438241974,,,,,,,,,,,,,,,,,,,,,,,,,0.374298646869,,444.0,,1.15698096411,
Curacao : 1963,1.11749170083,0.921727000231,,,,,,,,,,,,,,,,,,,,,,,,,0.370625250379,,444.0,,1.14326568613,
Curacao : 1964,1.10263524712,0.901580479926,,,,,,,,,,,,,,,,,,,,,,,,,0.367016203078,,444.0,,1.12828744297,
Curacao : 1965,1.09486375891,0.877472488892,,,,,,,,,,,,,,,,,,,,,,,,,0.36245672564,,444.0,,1.11051380966,
Curacao : 1966,1.0778609581,0.890405572095,,,,,,,,,,,,,,,,,,,,,,,,,0.357791081773,,444.0,,1.09107524951,
Curacao : 1967,1.0752554289,0.901913545953,,,,,,,,,,,,,,,,,,,,,,,,,0.353235973274,,444.0,,1.06954971054,
Curacao : 1968,1.07948819815,0.916673996908,,,,,,,,,,,,,,,,,,,,,,,,,0.34863779099,,444.0,,1.03469519718,
Curacao : 1969,1.08006928781,0.937021176151,,,,,,,,,,,,,,,,,,,,,,,,,0.344126344454,,444.0,,0.998259806408,
Curacao : 1970,1.07112991517,0.964703616519,,,,,,,,,,,,,,,,,,,,,,,,,0.339564996809,,444.0,,0.95901436462,
Curacao : 1971,1.06018565452,0.976459347237,,,,,,,,,,,,,,,,,,,,,,,,,0.335010168717,,444.0,,0.918476201748,
Curacao : 1972,1.03899646987,0.991340014838,,,,,,,,,,,,,,,,,,,,,,,,,0.330619539733,,444.0,,0.873850457796,
Curacao : 1973,1.01181001541,1.00393319539,,,,,,,,,,,,,,,,,,,,,,,,,0.326389190819,,444.0,,0.853126586543,
Curacao : 1974,0.986891258823,1.00988089169,,,,,,,,,,,,,,,,,,,,,,,,,0.322399437923,,444.0,,0.832455031345,
Curacao : 1975,0.967581431151,1.00924955634,,,,,,,,,,,,,,,,,,,,,,,,,0.318219290497,,444.0,,0.813010220555,
Curacao : 1976,0.928703614904,1.01245113991,,,,,,,,,,,,,,,,,,,,,,,,,0.314157146944,,444.0,,0.795294087561,
Curacao : 1977,0.896541065268,1.01390950311,,,,,,,,,,,,,,,,,,,,,,,,,0.310165263027,,444.0,,0.77916396108,
Curacao : 1978,0.869220769501,1.01447302618,,,,,,,,,,,,,,,,,,,,,,,,,0.306601539142,,444.0,,0.771128418361,
Curacao : 1979,0.845564921308,1.01825318146,,,,,,,,,,,,,,,,,,,,,,,,,0.303388109892,,444.0,,0.76341578565,
Curacao : 1980,0.825953008741,1.02578364681,,,,,,,,,,,,,,,,,,,,,,,,,0.30024489875,,444.0,,0.755134970582,
Curacao : 1981,0.807873382115,1.03844871332,,,,,,,,,,,,,,,,,,,,,,,,,0.297201776665,,444.0,,0.747492366647,
Curacao : 1982,0.795971163655,1.05359396621,,,,,,,,,,,,,,,,,,,,,,,,,0.293990288174,,444.0,,0.739301331462,
Curacao : 1983,0.786868544278,1.06873250504,,,,,,,,,,,,,,,,,,,,,,,,,0.290636207172,,444.0,,0.74805682896,
Curacao : 1984,0.779012868755,1.08370167962,,,,,,,,,,,,,,,,,,,,,,,,,0.287342217403,,444.0,,0.755460857281,
Curacao : 1985,0.772220110098,1.09642457173,,,,,,,,,,,,,,,,,,,,,,,,,0.284121557477,,444.0,,0.761503841969,
Curacao : 1986,0.772483542151,1.12382973112,,,,,,,,,,,,,,,,,,,,,,,,,0.280933581753,,444.0,,0.766811678021,
Curacao : 1987,0.777932005145,1.1503227282,,,,,,,,,,,,,,,,,,,,,,,,,0.277729465684,,444.0,,0.771045905527,
Curacao : 1988,0.786873001429,1.17558831076,,,,,,,,,,,,,,,,,,,,,,,,,0.274646778702,,444.0,,0.777464074514,
Curacao : 1989,0.798449060946,1.19899988034,,,,,,,,,,,,,,,,,,,,,,,,,0.271521738232,,444.0,,0.782684140124,
Curacao : 1990,0.811845644068,1.22027992456,,,,,,,,,,,,,,,,,,,,,,,,,0.268453230826,,444.0,,0.786575584418,
Curacao : 1991,0.818144824252,1.23856960393,,,,,,,,,,,,,,,,,,,,,,,,,0.265416140835,,444.0,,0.789725310389,
Curacao : 1992,0.827453157617,1.25655605187,,,,,,,,,,,,,,,,,,,,,,,,,0.258200884666,,444.0,,0.791715759196,
Curacao : 1993,0.838219192582,1.27665504213,,,,,,,,,,,,,,,,,,,,,,,,,0.245931875156,,444.0,,0.775799016463,
Curacao : 1994,0.849495161936,1.29893164405,,,,,,,,,,,,,,,,,,,,,,,,,0.234110038789,,444.0,,0.760840097405,
Curacao : 1995,0.861100949779,1.32377357397,,,,,,,,,,,,,,,,,,,,,,,,,0.222812818691,,444.0,,0.747901330096,
Curacao : 1996,0.868866411603,1.35287421404,,,,,,,,,,,,,,,,,,,,,,,,,0.211907248853,,444.0,,0.737732662069,
Curacao : 1997,0.87671586431,1.38517726055,,,,,,,,,,,,,,,,,,,,,,,,,0.201498192023,,444.0,,0.728942297589,
Curacao : 1998,0.883484614987,1.41957221201,,,,,,,,,,,,,,,,,,,,,,,,,0.191541214164,,444.0,,0.719472109166,
Curacao : 1999,0.891494630562,1.45562328312,,,,,,,,,,,,,,,,,,,,,,,,,0.182026930029,,444.0,,0.711549595978,
Curacao : 2000,0.902640555504,1.49154916271,,,,,,,,,,,,,,,,,,,,,,,,,0.172952987794,,444.0,,0.704844294286,
Cyprus : 1961,1.0036088198,1.21614480733,0.00134640121972,0.00058457539805,0.000114885063822,0.811216679548,0.00353356890459,0.00840525882626,0.00615164362791,0.00633710968468,0.811216679548,1.09457882857,,0.692478805256,0.00116488783973,0.000597231884847,,,,,1.30678197139,1.32634515068,1.31718037856,,0.000152115108883,,0.968125621515,,9250.0,,0.328601994617,
Cyprus : 1962,0.984701598448,1.25061143614,0.00160520762062,0.000607583914387,0.000116460377775,0.708231483444,0.00399331352155,0.00702446822098,0.00626470856517,0.00612828440903,0.708231483444,1.09505006066,,0.679150893549,0.00134052578029,0.000619322408755,,,,,1.30252263803,1.32191875596,1.31284003257,,0.000149647461367,,0.967067976811,,9250.0,,0.29958820885,
Cyprus : 1963,0.956677204991,1.27393526574,0.00188214359265,0.000394937923713,0.000120383095707,0.667727641001,0.00346377772865,0.00717486329361,0.00629654301054,0.00596943588454,0.667727641001,1.03642202071,,0.661462198826,0.00159337089085,0.000365094815384,,,,,1.29528584047,1.31496520278,1.30573811671,,0.000146874535475,,0.965146558749,,9250.0,,0.291989679837,
Cyprus : 1964,0.927653589237,1.28023778201,0.00171453801484,0.000505195139902,0.000116512362474,0.666765058924,0.00327298050139,0.00768766700004,0.00653324913781,0.00646546897048,0.666765058924,1.01093294222,,0.641019636731,0.00132789739999,0.000509879639182,,,,,1.28464044255,1.30445724095,1.29514741949,,0.000144182145488,,0.963237850479,,9250.0,,0.283940092981,
Cyprus : 1965,0.903002923451,1.2805526376,0.00254443534438,0.000486256813796,0.000128367763012,0.653523345296,0.00365086877155,0.00854674504664,0.00654038948266,0.006668641829,0.653523345296,1.05746994534,,0.620427781996,0.00200498543961,0.000465582407876,,,,,1.27437926314,1.29425213685,1.28489684901,,0.000141835057633,,0.958713471919,0.00368355889112,9250.0,,0.275063055893,
Cyprus : 1966,0.897218211214,1.38874865838,0.00179488484692,0.000488436273718,0.000132867708444,0.647074489034,0.0039461151177,0.00821103728947,0.00673260772662,0.00680412624642,0.647074489034,1.05681868914,,0.602400635657,0.00171289145565,0.000473757085393,,,,,1.26254700209,1.28252233587,1.27310826993,,0.000139902029814,,0.953746527583,,9250.0,,0.265656724171,
Cyprus : 1967,0.897732857709,1.51143903952,0.00227019545384,0.000575929625899,0.000141974220229,0.627198078378,0.00424957841484,0.00909166438031,0.00715018480736,0.00712585590913,0.627198078378,1.05415491604,,0.580829436518,0.00222618454562,0.000565998427969,,,,,1.25157454422,1.27139300034,1.26205277685,,0.000138298057854,,0.948882669701,,9250.0,,0.255630849541,
Cyprus : 1968,0.90223317948,1.64009272359,0.00240287299849,0.00053965475475,0.000159584604517,0.603168603866,0.0048601077105,0.0092459689572,0.0072448570378,0.00725113283814,0.603168603866,1.10328595743,,0.564846408056,0.00230244636388,0.000519023248404,,,,,1.2427130483,1.26310308746,1.25348158862,,0.000136935368546,,0.943761529422,,9250.0,,0.261066827424,
Cyprus : 1969,0.907929085995,1.76904998719,0.0024032943123,0.000706625039112,0.000153024447669,0.595712993171,0.00410846343468,0.0100138941139,0.00765682110391,0.00762923231,0.595712993171,1.08575877263,,0.553877190914,0.00237604221615,0.000701156535055,,,,,1.23458176631,1.25378432262,1.24477060229,,0.00013568250365,,0.93870918391,,9250.0,,0.266596733235,
Cyprus : 1970,0.913750049921,1.89835485698,0.00224901062791,0.000856487491729,0.000142990776634,0.589192267523,0.00359712230216,0.00938053651475,0.00729555494786,0.00729757933371,0.589192267523,1.06688335908,,0.547132732162,0.00221782127238,0.000865923257501,,,,,1.22675475056,1.24520317128,1.23659502321,,0.000134451107975,,0.933346828412,0.00354766674943,9250.0,,0.271882951934,
Cyprus : 1971,0.881024744678,1.86826074833,0.00263935548372,0.000594748971854,0.000152519177655,0.596504595313,0.00365945064151,0.00994888063711,0.00745573720829,0.00730915835161,0.596504595313,1.08799846122,,0.546381766273,0.00259364397558,0.000578282952459,,,,,1.22049819698,1.23787745545,1.22982648607,,0.000133214074382,30.3333301544,0.927823785508,,9250.0,,0.277329129281,
Cyprus : 1972,0.850907534199,1.83811566454,0.00225839054558,0.000762313545038,0.000185936668723,0.601548732539,0.00446428571429,0.00995224447345,0.00703668141692,0.00676657823661,0.601548732539,1.10442416495,,0.549583816225,0.00221352015363,0.000740622371763,,,,,1.2153419293,1.23119505938,1.22391170736,,0.000132007389306,28.9084892273,0.922592446325,,9250.0,,0.282059344214,
Cyprus : 1973,0.826912593017,1.80693657147,0.00221180927156,0.00144562914356,0.000183285836681,0.611184348249,0.00430150753769,0.0100335387199,0.00717584081929,0.00681524747853,0.611184348249,1.09876299614,,0.553927897171,0.00214423076104,0.00156542464339,,,,,1.21083947791,1.22541558768,1.21877158741,,0.000130856530768,27.992149353,0.910856886214,,9250.0,,0.307357322153,
Cyprus : 1974,0.810150035425,1.77410615721,0.00195869758554,0.000647134767929,0.000142548152766,0.627631908655,0.00346283783784,0.00776866715221,0.00619876878567,0.00574714007971,0.627631908655,1.1020793005,,0.558512183886,0.00190389008396,0.000658001128598,,,,,1.20514746484,1.21892714845,1.21269161971,,0.000129802970436,27.6573696136,0.878883274163,,9250.0,,0.333062715357,
Cyprus : 1975,0.798615832114,1.74125158363,0.00100188370638,0.00077181572111,0.000147986803962,0.642185725694,0.00362477072233,0.00789764720572,0.00550595326427,0.00564932795347,0.642185725694,1.13315336608,2.16556455679,0.566105164903,0.000924832348607,0.000811703383152,0.854785115541,,3.35914072647,,1.20020056131,1.21370670632,1.2076056339,,0.000128862160234,27.2613105774,0.84568151887,0.00344121107798,9250.0,0.0921789863419,0.359739035644,9.8752812622
Cyprus : 1976,0.782356849745,1.70857648469,0.00136550378644,0.000782329501989,0.000174046145538,0.665057193614,0.00444521921032,0.00659382048383,0.00556102589028,0.00542210971495,0.665057193614,1.1388167957,2.96043275898,0.574895642285,0.00130374082497,0.000805925034417,0.993732731094,,3.61837572569,,1.19564026093,1.20907491438,1.20299871914,,0.000128068363285,26.9405002594,0.812196628243,,9250.0,0.112368983807,0.387839947989,8.37739935434
Cyprus : 1977,0.767711225337,1.67401602048,0.00171274044233,0.000807469427848,0.000183505016392,0.679877460002,0.00471167977868,0.00701802191928,0.00564088093865,0.005451488784,0.679877460002,1.09990286502,2.83258568652,0.586343087188,0.00165096104813,0.000832128017219,1.29898270908,,3.89110818625,,1.19054015788,1.20488531072,1.19834566602,,0.000127378906168,25.5968608856,0.778638824562,,9250.0,0.115575508573,0.417599236211,7.66124090082
