,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Morocco,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Iceland,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,Slovakia,Pacific Islands Trust Territory,Bermuda,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Tuvalu,Djibouti,Cook Islands,Guadeloupe,Tokelau,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,United States Virgin Islands,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,Sri Lanka,Spain,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Saint Pierre and Miquelon,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Qatar,Italy,Liechtenstein,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),British Virgin Islands,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Ireland,Guam,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
2005,,17006.0,21225.0,83335.0,18050.0,16115.0,2468924.0,52310.0,2801543.0,21315.0,1867151.0,206327.0,12042.0,52700.0,59994.0,220290.0,36586355.0,,306527.0,41282.0,693875.0,8036675.0,20.0,1130184.0,1488898.0,377424.0,15026.0,891416.0,300.0,,1155257.0,1554631.0,31980.0,415474.0,3755020.0,,1033761.0,,325814.0,1215208.0,1727310.0,1760881.0,,193642.0,14151736.0,7235.0,3490135.0,36137.0,235133.0,296100.0,2749478.0,227181.0,1866889.0,1750.0,171593.0,,319.0,9.0,421000.0,49215.0,993617.0,3530291.0,1028016.0,346676.0,4277252.0,3002345.0,2732690.0,68700.0,57706.0,266285.0,764.0,179749.0,328162.0,479953.0,5076669.0,9017.0,72895.0,925320.0,947266.0,2281954.0,2206548.0,1460391.0,58760.0,6658.0,381715.0,693981.0,439351.0,12455.0,10474.0,19634.0,766592.0,607925.0,120877.0,3709970.0,1049408.0,567487.0,743.0,3533.0,1660.0,89550.0,76.0,2369669.0,5720507.0,1701760.0,4625.0,18187.0,4958127.0,3827943.0,673893.0,6368501.0,10080864.0,432117.0,623224.0,91946.0,780896.0,331662.0,105849.0,-1.0,8374.0,238900.0,85869.0,743.0,395964.0,268000.0,4600.0,1417000.0,259907.0,775942.0,15638078.0,,3768.0,248428.0,31183.0,7517301.0,14529146.0,2953911.0,112881.0,7076.0,,16554.0,1931509.0,1190118.0,10317142.0,2806017.0,2445810.0,9643310.0,222530.0,2.0,284373.0,9432.0,608028.0,3835954.0,27019175.0,91256291.0,15283.0,51540520.0,83458.0,3214704.0,607166.0,2322136.0,359.0,2063537.0,16900.0,2146798.0,2634.0,25524.0,12874897.0,844259.0,109787.0,1722818.0,47398.0,24274.0,260945.0,2547.0,146225.0,21162.0,18216192.0,195.0,9709060.0,344.0,1591910.0,93467439.0,83126.0,1129868.0,2457295.0,457.0,296898.0,576731.0,239358.0,158123.0,294363.0,1030643.0,3701575.0,10497.0,11945.0,8582986.0,8487659.0,36677.0,363608.0,658246.0,232915.0,289324.0,5916413.0,3210.0,12678356.0,884317.0,63197.0,1235.0,6050.0,15266496.0,1117793.0,17540.0,25179.0,209764.0,55099.0,2390.0,2281851.0,87043.0,326176.0,381363.0,,2043960.0,174612.0
2006,,16776.0,20802.0,83871.0,19505.0,17552.0,2465850.0,37248.0,2890211.0,23816.0,1942350.0,207379.0,12669.0,53407.0,61442.0,252996.0,38012409.0,1527054.0,326293.0,45601.0,734917.0,8785621.0,20.0,1009896.0,1237272.0,373094.0,15232.0,784483.0,350.0,,1329382.0,1549070.0,34848.0,419693.0,3674837.0,,999540.0,,363223.0,1389913.0,1844574.0,2037422.0,,194704.0,14105094.0,7552.0,3598716.0,42639.0,229741.0,228620.0,2824822.0,266929.0,1977812.0,1752.0,153007.0,,316.0,9.0,430000.0,51995.0,1008242.0,5101457.0,1026483.0,353062.0,5158252.0,3209940.0,2628842.0,73800.0,49614.0,222751.0,776.0,166405.0,338311.0,487371.0,5267832.0,12564.0,67928.0,908100.0,972226.0,2591195.0,2552097.0,1322474.0,61122.0,6882.0,721184.0,742563.0,484712.0,16337.0,10211.0,19858.0,862009.0,340710.0,126434.0,3191600.0,1146363.0,578574.0,755.0,3638.0,1658.0,73245.0,76.0,2213423.0,5869089.0,1886230.0,5000.0,20396.0,4704015.0,3694118.0,782696.0,6340914.0,10729508.0,467322.0,645771.0,88267.0,783875.0,343065.0,106615.0,-1.0,8220.0,314000.0,90698.0,756.0,440905.0,310000.0,4800.0,1417068.0,260201.0,728038.0,17495787.0,,4996.0,252870.0,33384.0,7419586.0,15855097.0,3252410.0,113871.0,7703.0,,5872.0,2011468.0,1051957.0,10162628.0,2723136.0,2459720.0,9670500.0,231029.0,4.0,266744.0,9695.0,679128.0,4125737.0,26020036.0,97225159.0,13425.0,57665047.0,85132.0,3428226.0,638237.0,2763866.0,366.0,1915096.0,17500.0,2398938.0,2636.0,32012.0,13183009.0,870460.0,107827.0,1712452.0,45798.0,28179.0,267141.0,2628.0,173894.0,22820.0,18023397.0,200.0,9716278.0,345.0,2074546.0,99782056.0,83653.0,,2759964.0,460.0,305799.0,517516.0,237014.0,201352.0,298397.0,1115754.0,3208521.0,14605.0,12843.0,9276367.0,8545397.0,42114.0,421561.0,714576.0,234049.0,298928.0,6010400.0,3319.0,12224296.0,885757.0,63335.0,1219.0,6185.0,15808461.0,1126366.0,17803.0,23175.0,215500.0,55529.0,2785.0,2292891.0,83593.0,380900.0,440832.0,73241.0,1354520.0,180955.0
2007,,15744.0,20772.0,85229.0,22974.0,16603.0,2558560.0,35140.0,2753071.0,26290.0,1987400.0,202494.0,13353.0,54501.0,63085.0,286200.0,39210476.0,1683539.0,350477.0,41490.0,732633.0,8859242.0,21.0,1144044.0,1249386.0,368947.0,17600.0,870735.0,430.0,,1602853.0,1581968.0,35292.0,429418.0,3412792.0,,1039615.0,,388538.0,911722.0,1948602.0,1970002.0,,202050.0,13993867.0,7894.0,3990948.0,39927.0,206110.0,205350.0,2870237.0,289470.0,1651710.0,1810.0,133326.0,,323.0,9.0,492400.0,52826.0,1061967.0,4565247.0,1068882.0,358425.0,4849631.0,3574510.0,2917750.0,73768.0,39858.0,274937.0,805.0,166668.0,343571.0,479043.0,5438726.0,8211.0,68070.0,950000.0,997481.0,2187854.0,2498556.0,1387519.0,56515.0,7206.0,427661.0,763491.0,533258.0,16374.0,9649.0,19370.0,936858.0,520700.0,56642.0,4357900.0,1055526.0,549962.0,774.0,3654.0,1654.0,65977.0,76.0,2283793.0,6022734.0,2053615.0,4696.0,19754.0,4414038.0,3269994.0,816482.0,5644042.0,11793084.0,387076.0,652032.0,92976.0,790164.0,407109.0,107630.0,-1.0,7980.0,274134.0,103121.0,794.0,483345.0,353000.0,4800.0,1387834.0,271469.0,739264.0,15182846.0,,5277.0,258969.0,39808.0,7308760.0,15807134.0,1731068.0,114473.0,8427.0,,6625.0,2062713.0,905336.0,9334430.0,2966601.0,2472557.0,9799000.0,237000.0,1.0,161961.0,9885.0,698272.0,4182088.0,25086609.0,104315645.0,13774.0,62703931.0,86250.0,3652104.0,707761.0,3381950.0,373.0,2147341.0,18000.0,1958747.0,2730.0,25922.0,14380545.0,855373.0,116068.0,1810570.0,46930.0,23019.0,286654.0,2672.0,183600.0,22724.0,17312830.0,197.0,9909159.0,347.0,2149400.0,106819001.0,85627.0,,2482325.0,466.0,241370.0,595468.0,237294.0,195395.0,302290.0,1176279.0,3437655.0,12010.0,13763.0,9397885.0,8223089.0,41594.0,406863.0,738016.0,252250.0,299022.0,6174000.0,3440.0,12360299.0,896438.0,64660.0,1253.0,6205.0,15859521.0,1133378.0,17967.0,23167.0,221600.0,57750.0,3044.0,2259639.0,84788.0,426797.0,496856.0,65316.0,1756000.0,181358.0
2008,,17393.0,21193.0,85137.0,27534.0,17192.0,3049916.0,30614.0,2713534.0,29325.0,2024450.0,202561.0,13687.0,53400.0,64280.0,310024.0,38789474.0,1619058.0,419500.0,53758.0,775827.0,8918875.0,21.0,1257206.0,1259344.0,312861.0,14305.0,992268.0,512.0,,1956897.0,1615699.0,36381.0,488209.0,3323607.0,,1046465.0,,353551.0,1422383.0,1553386.0,2092307.0,,209573.0,14782073.0,8283.0,4169069.0,41252.0,178623.0,175951.0,2803092.0,271825.0,1594625.0,1819.0,169308.0,,320.0,9.0,372000.0,54041.0,1056738.0,4099982.0,1178883.0,360974.0,4622260.0,3557516.0,2765462.0,73834.0,33552.0,282458.0,816.0,164014.0,369641.0,428814.0,5540545.0,10888.0,69064.0,950214.0,1028251.0,2616411.0,2417636.0,1217290.0,64278.0,7341.0,608681.0,745000.0,507823.0,15598.0,10687.0,20864.0,973230.0,363700.0,91565.0,2657850.0,1192104.0,525976.0,783.0,3712.0,1615.0,72089.0,76.0,2226543.0,6321611.0,2247100.0,4710.0,19697.0,4846825.0,3589619.0,727696.0,6487484.0,10322186.0,422799.0,541591.0,52893.0,796432.0,354897.0,108494.0,-1.0,7850.0,380297.0,118627.0,785.0,528922.0,389097.0,4900.0,1425932.0,234683.0,743448.0,16297880.0,,4724.0,263114.0,39000.0,7948588.0,17054240.0,3880856.0,115703.0,8839.0,,5486.0,2107226.0,967736.0,8663525.0,2903268.0,2482083.0,9677000.0,248420.0,2.0,181375.0,9127.0,552748.0,4273202.0,27744785.0,111682200.0,14414.0,68572611.0,91656.0,3889814.0,604574.0,3591582.0,380.0,1812528.0,19000.0,2193727.0,2634.0,32892.0,15690779.0,955602.0,110955.0,1872961.0,47583.0,28828.0,317986.0,2625.0,190998.0,22442.0,17264499.0,197.0,10039311.0,348.0,2193800.0,114104736.0,88233.0,,2566620.0,485.0,260800.0,460890.0,238290.0,195892.0,299638.0,1199340.0,3416162.0,11705.0,15215.0,9620224.0,8141529.0,39207.0,431402.0,787005.0,249085.0,315340.0,6389500.0,3571.0,12924962.0,910882.0,65990.0,1301.0,6306.0,16168536.0,1150009.0,18203.0,22359.0,225000.0,60285.0,3332.0,2241061.0,86371.0,404314.0,473178.0,75790.0,1851200.0,184406.0
2009,,18803.0,21894.0,76548.0,17391.0,20597.0,3144425.0,45699.0,3115074.0,30530.0,2048500.0,201512.0,12782.0,56819.0,65571.0,337767.0,37246592.0,1827365.0,426471.0,49543.0,797730.0,8214541.0,22.0,1249785.0,1272392.0,350487.0,13778.0,983247.0,343.0,,2542993.0,1619438.0,36950.0,438836.0,3487217.0,,1339905.0,,377964.0,1443734.0,2322657.0,2252750.0,,215427.0,13264599.0,8200.0,4422123.0,40642.0,163843.0,234330.0,3330458.0,324063.0,1694068.0,1859.0,151282.0,,340.0,8.0,390000.0,57181.0,1079593.0,4718169.0,1283556.0,369417.0,4725224.0,3670525.0,2778974.0,68861.0,16606.0,380498.0,831.0,126680.0,376694.0,468289.0,5753160.0,10134.0,73498.0,902200.0,1051822.0,2987031.0,2311759.0,1319175.0,61260.0,7453.0,699704.0,785138.0,505756.0,14809.0,10920.0,23932.0,981686.0,394500.0,70543.0,3055380.0,1189310.0,530827.0,795.0,3889.0,1483.0,78473.0,76.0,2221526.0,6017216.0,2174909.0,4723.0,19645.0,4720720.0,3470935.0,595379.0,6086396.0,10218594.0,397333.0,597996.0,70915.0,791409.0,394173.0,109431.0,-1.0,6000.0,352577.0,116968.0,797.0,581064.0,499326.0,4850.0,1467852.0,240493.0,727583.0,14673205.0,,3678.0,268596.0,33365.0,8943616.0,17577369.0,3685278.0,116014.0,9031.0,,9156.0,2121993.0,939141.0,9098126.0,3097712.0,2482631.0,10289330.0,255096.0,3.0,207394.0,8972.0,634875.0,4259207.0,27447608.0,119471871.0,14330.0,68977891.0,93130.0,4312830.0,761184.0,3733218.0,387.0,1786334.0,17973.0,2322266.0,2630.0,30687.0,15980183.0,966102.0,111437.0,1980824.0,48007.0,21146.0,272721.0,2553.0,209425.0,21365.0,18362015.0,197.0,10172944.0,348.0,2442500.0,121788480.0,91209.0,,2695530.0,500.0,288296.0,457837.0,237435.0,212737.0,303011.0,1149683.0,3391112.0,8036.0,15102.0,10317102.0,7503698.0,40318.0,414182.0,802563.0,265906.0,305928.0,6599500.0,3947.0,14220968.0,947324.0,67652.0,1320.0,6366.0,15986498.0,1172749.0,32234.0,23149.0,231074.0,62651.0,2312.0,2056044.0,86700.0,419449.0,405604.0,80377.0,2003000.0,187078.0
2010,,16738.0,22003.0,72053.0,17097.0,24820.0,3173124.0,42819.0,3276818.0,29221.0,2123572.0,200591.0,13499.0,59900.0,67748.0,370392.0,38833181.0,1355155.0,229812.0,31510.0,702171.0,8522370.0,22.0,1293718.0,1443457.0,337340.0,10363.0,792435.0,578.0,,2640919.0,1548792.0,40585.0,452563.0,3435582.0,,1325211.0,,430714.0,1069380.0,2821805.0,2139185.0,,220785.0,12329072.0,8472.0,4437133.0,43163.0,179380.0,221010.0,3084315.0,321265.0,1778833.0,1746.0,109704.0,,311.0,8.0,415171.0,51020.0,1087105.0,4958033.0,1327463.0,391708.0,5071930.0,3906866.0,2193940.0,62364.0,13827.0,433438.0,830.0,82146.0,383241.0,351413.0,6056665.0,9926.0,67033.0,763736.0,1063798.0,3299918.0,2531105.0,1273116.0,64088.0,8219.0,810241.0,759317.0,407549.0,14939.0,11215.0,22882.0,1030700.0,260600.0,43964.0,2463670.0,1228514.0,562684.0,807.0,3939.0,1260.0,60436.0,81.0,2285862.0,5960820.0,2200113.0,4737.0,19346.0,4572229.0,3278511.0,609445.0,6355332.0,9908726.0,335134.0,676764.0,95860.0,855396.0,391399.0,112220.0,-1.0,6994.0,349099.0,129450.0,810.0,646770.0,504254.0,4700.0,1499521.0,258691.0,797332.0,16256881.0,,4371.0,274550.0,44327.0,9289398.0,14881102.0,2789420.0,117323.0,9232.0,,5071.0,2196263.0,966957.0,8791408.0,2733567.0,2457570.0,10762880.0,257003.0,2.0,217585.0,8811.0,699645.0,4911253.0,26016701.0,125788695.0,14984.0,75107760.0,95847.0,4863630.0,667541.0,3848656.0,394.0,1871002.0,17274.0,2170575.0,2625.0,25773.0,16068854.0,1046661.0,135930.0,2027661.0,48241.0,17502.0,189832.0,2552.0,196024.0,22355.0,17487626.0,197.0,8591675.0,327.0,2697600.0,128324500.0,94289.0,,2815171.0,517.0,288257.0,531693.0,233280.0,197610.0,306565.0,1030586.0,2895980.0,6711.0,14895.0,9599568.0,7650079.0,43055.0,429094.0,816805.0,260807.0,351557.0,6800546.0,4109.0,13943653.0,972946.0,67956.0,1402.0,6437.0,15462028.0,1203724.0,35155.0,25488.0,237652.0,61993.0,2261.0,2169522.0,87610.0,449738.0,395694.0,77338.0,2067790.0,189505.0
2011,,21233.0,20888.0,69489.0,18465.0,27211.0,2440467.0,28095.0,3632262.0,28401.0,2178500.0,200799.0,13726.0,61700.0,68150.0,398053.0,40910247.0,1607412.0,234112.0,26554.0,773172.0,8480795.0,23.0,1336109.0,1476631.0,327158.0,15190.0,959013.0,1834.0,,3275426.0,1609182.0,44425.0,436215.0,3441541.0,,1491931.0,,389013.0,973021.0,2602132.0,2200478.0,,231072.0,12280807.0,8800.0,5055134.0,43028.0,194075.0,233330.0,3382425.0,330813.0,1710020.0,1784.0,136158.0,,313.0,8.0,454914.0,53705.0,1160510.0,5038002.0,1493907.0,397665.0,5398639.0,3653592.0,2576856.0,57247.0,11554.0,425459.0,877.0,91061.0,363258.0,469009.0,5971496.0,10659.0,87022.0,689599.0,1082287.0,3670299.0,2645983.0,1194345.0,66581.0,8501.0,425321.0,827804.0,581466.0,15163.0,11554.0,26246.0,993813.0,365200.0,60300.0,2916660.0,1308497.0,543250.0,818.0,3999.0,1183.0,67717.0,74.0,2539262.0,6147185.0,2287986.0,4751.0,19069.0,4495457.0,3159347.0,589816.0,6224396.0,10549071.0,330437.0,729941.0,113763.0,265916.0,454348.0,111327.0,-1.0,6600.0,417800.0,121522.0,822.0,672115.0,491029.0,4700.0,1559300.0,260283.0,833734.0,15733692.0,,3495.0,273593.0,46147.0,8782488.0,16136703.0,3466318.0,119500.0,9272.0,,5834.0,2249750.0,959844.0,9573145.0,2642298.0,2480416.0,10880904.0,255394.0,3.0,256633.0,8645.0,563603.0,4917066.0,27028187.0,136170052.0,15233.0,73899634.0,98657.0,4896126.0,818429.0,3908115.0,401.0,1966676.0,16844.0,2363974.0,2621.0,20672.0,16138617.0,1116485.0,141589.0,1964727.0,47020.0,20121.0,230223.0,2640.0,228856.0,21548.0,17603446.0,197.0,6808453.0,346.0,2969083.0,138820735.0,97285.0,,2824302.0,535.0,319772.0,526191.0,247105.0,221828.0,328756.0,1265215.0,2940655.0,4998.0,15195.0,9912229.0,9063339.0,44944.0,426326.0,855682.0,272556.0,346783.0,6883329.0,4329.0,14386166.0,995671.0,71267.0,1357.0,6493.0,16244375.0,1237300.0,25924.0,25847.0,244335.0,61504.0,2203.0,2183917.0,86707.0,446602.0,419195.0,75599.0,2305520.0,190800.0
2012,,21590.0,20913.0,69936.0,14494.0,31039.0,2548175.0,31022.0,3755338.0,27255.0,2311500.0,205116.0,14124.0,63750.0,68175.0,422792.0,38441394.0,1171045.0,329237.0,24121.0,775197.0,8668736.0,23.0,1235218.0,1559015.0,320976.0,15952.0,876675.0,595.0,,3512348.0,1639408.0,44946.0,444840.0,3477643.0,,1581668.0,2642500.0,375821.0,1232740.0,3152491.0,2043749.0,,235136.0,12586341.0,8950.0,5081274.0,47750.0,168709.0,282970.0,3593065.0,244519.0,1619594.0,1943.0,103068.0,,325.0,8.0,459071.0,54977.0,1230000.0,4492478.0,1934645.0,410045.0,5567470.0,3623309.0,2574137.0,50323.0,13797.0,553936.0,930.0,106636.0,355851.0,573137.0,5879271.0,10174.0,51328.0,797392.0,1088933.0,3829050.0,2523007.0,1492657.0,69410.0,8524.0,693796.0,940507.0,443111.0,14898.0,12026.0,29516.0,1030166.0,348900.0,85600.0,2919696.0,1329854.0,556404.0,821.0,4061.0,1130.0,70178.0,75.0,2500014.0,6321407.0,1498879.0,5000.0,18990.0,4467931.0,3232712.0,599693.0,6063122.0,10828665.0,411855.0,672293.0,85685.0,242432.0,564880.0,112680.0,-1.0,7100.0,481201.0,134019.0,833.0,809031.0,500000.0,5000.0,1585500.0,174222.0,848267.0,14704459.0,352500.0,4639.0,286200.0,46326.0,8327279.0,17880723.0,3895321.0,123000.0,9009.0,,5144.0,2378801.0,941444.0,7800600.0,2578302.0,2555926.0,11250041.0,257165.0,3.0,201339.0,8064.0,506699.0,5190653.0,27421808.0,146456521.0,15191.0,75477434.0,103450.0,5446492.0,547586.0,4217737.0,408.0,2014425.0,16000.0,1889884.0,2560.0,25133.0,16371254.0,1191268.0,147162.0,1302075.0,42486.0,13406.0,227362.0,2860.0,240000.0,22547.0,15120423.0,195.0,5128898.0,359.0,3259025.0,148984528.0,101400.0,,,575.0,314480.0,578374.0,254916.0,230596.0,289631.0,994035.0,2995015.0,3599.0,16583.0,10614551.0,7620886.0,46598.0,369097.0,917306.0,283399.0,354536.0,7065593.0,4550.0,14944566.0,1016363.0,70685.0,1384.0,6452.0,15959223.0,1261622.0,29873.0,25397.0,251500.0,57558.0,2632.0,2235487.0,82010.0,326483.0,395239.0,63608.0,2367550.0,193991.0
2013,,21158.0,21568.0,68831.0,19832.0,33958.0,2848487.0,44179.0,3567517.0,27914.0,2412570.0,203879.0,14351.0,65039.0,71001.0,445894.0,37773588.0,1709010.0,267855.0,13762.0,898852.0,9334041.0,24.0,1337396.0,1517755.0,298318.0,16643.0,1019009.0,1640.0,,3918977.0,1688661.0,45964.0,488430.0,3387925.0,,1643464.0,2690875.0,351855.0,1358710.0,3465517.0,2189749.0,,237456.0,12807046.0,9130.0,5282618.0,49015.0,158074.0,287280.0,3667571.0,424430.0,1780802.0,1947.0,109139.0,,325.0,9.0,471910.0,55516.0,1220550.0,4746521.0,1755754.0,415314.0,5705369.0,3767422.0,2340330.0,52074.0,20107.0,540895.0,918.0,100195.0,353455.0,578935.0,6067601.0,9326.0,69051.0,808406.0,1102764.0,4117036.0,2534561.0,1382540.0,62990.0,8641.0,465139.0,989867.0,397272.0,14985.0,12259.0,31958.0,1032761.0,500300.0,74200.0,3367809.0,1309614.0,560007.0,843.0,4121.0,1249.0,73969.0,75.0,2716071.0,6952223.0,1505507.0,4784.0,18723.0,4717009.0,3379613.0,619610.0,5972536.0,10557584.0,321628.0,696689.0,81603.0,259142.0,610269.0,113080.0,-1.0,6538.0,503835.0,138378.0,850.0,910707.0,487482.0,5000.0,1578000.0,197796.0,820372.0,18160674.0,407500.0,4044.0,292884.0,46929.0,7358153.0,17072797.0,4188934.0,121500.0,9110.0,,7643.0,2485928.0,869676.0,8205843.0,2750835.0,2509596.0,11163460.0,259518.0,3.0,213005.0,8424.0,581416.0,5733165.0,27673913.0,152675929.0,15146.0,82604249.0,103953.0,5693642.0,709896.0,4584887.0,415.0,1714218.0,16125.0,2308032.0,2625.0,21207.0,15878609.0,1268494.0,141197.0,2355697.0,39639.0,15759.0,256369.0,2892.0,252000.0,32989.0,16477625.0,197.0,4993768.0,349.0,3583090.0,155215490.0,101362.0,,,570.0,312817.0,413306.0,255882.0,241667.0,309915.0,1034370.0,2950816.0,3056.0,17017.0,10734375.0,7815355.0,47383.0,573286.0,956272.0,284346.0,337880.0,7122564.0,4441.0,15341300.0,998208.0,69281.0,1379.0,6694.0,17590428.0,1279294.0,39032.0,25632.0,257529.0,61283.0,2671.0,2296665.0,79865.0,427242.0,541720.0,55721.0,2758470.0,198261.0
2014,,21009.0,21993.0,69080.0,22887.0,35661.0,3454659.0,45644.0,4302788.0,30356.0,2343208.0,200553.0,14699.0,66777.0,73236.0,449276.0,37409896.0,1260481.0,294557.0,15853.0,996087.0,9226369.0,24.0,1428143.0,1380553.0,309044.0,17470.0,1078057.0,1177.0,,4390876.0,1257730.0,47197.0,369956.0,3922083.0,,1761516.0,2884587.0,380331.0,1501190.0,3756706.0,2058913.0,,243712.0,12774144.0,9392.0,5453254.0,48514.0,162447.0,312052.0,2188854.0,204774.0,1803917.0,1907.0,94508.0,,325.0,11.0,484769.0,55834.0,1224569.0,5288269.0,1804330.0,408125.0,5934622.0,3880622.0,2819109.0,50865.0,14770.0,481863.0,906.0,96887.0,361793.0,552351.0,6054632.0,9594.0,59790.0,799789.0,1189068.0,4082300.0,2569485.0,1297194.0,58932.0,8968.0,643274.0,1140415.0,450999.0,15701.0,13301.0,25982.0,1033115.0,487100.0,71999.0,3508962.0,1339966.0,563920.0,874.0,4182.0,1304.0,94063.0,75.0,2645486.0,6922211.0,1538388.0,4788.0,18571.0,4439125.0,3010982.0,694814.0,6213335.0,11182877.0,333240.0,905089.0,73619.0,278654.0,732199.0,112779.0,-1.0,6474.0,530836.0,130094.0,868.0,912290.0,466499.0,4984.0,1574681.0,226289.0,858457.0,17764084.0,440000.0,3983.0,282821.0,49936.0,8364791.0,17365036.0,4253848.0,121325.0,9230.0,,5098.0,2422427.0,999744.0,8703351.0,2917962.0,2497171.0,11269458.0,260731.0,3.0,211217.0,8529.0,746119.0,5905749.0,25952426.0,158423557.0,15344.0,88475053.0,104455.0,5989572.0,777663.0,4859091.0,422.0,1702571.0,15477.0,2099365.0,2624.0,27507.0,16232916.0,1236739.0,150493.0,1483776.0,44559.0,19684.0,244078.0,2906.0,265919.0,28244.0,15644509.0,206.0,5221839.0,348.0,3931600.0,160998026.0,102480.0,,,539.0,299279.0,476175.0,261320.0,245434.0,296069.0,1085904.0,3012559.0,3961.0,17672.0,11682465.0,8027608.0,48770.0,638538.0,955132.0,289885.0,395842.0,7338361.0,4580.0,14291347.0,1030855.0,74888.0,1393.0,6769.0,17850975.0,1261530.0,123067.0,25786.0,263037.0,63136.0,2685.0,2289379.0,86247.0,339984.0,312669.0,50713.0,2332450.0,203444.0
